Company Name,Symbol,Headline,Date,Original_Sentiment,Ticker,VADER_Score,VADER_Label,Is_Hindi,FinBERT_Score,FinBERT_Label,FinBERT_Confidence,Model_Disagreement,High_Disagreement_Flag
ICICI Bank Ltd.,ICICIBANK,ICICI Bank and Bank of India hike rates following RBI guidelines,01-11-2023,Positive,ICICIBANK,0,Neutral,0,-0.3213,Neutral,0.4495,0.3213,0
ICICI Bank Ltd.,ICICIBANK,India's Sensex and Nifty 50 experience midday rise,30-10-2023,Neutral,ICICIBANK,0.6019,Positive,0,0.0476,Neutral,0.8394,0.5543,1
ICICI Bank Ltd.,ICICIBANK,IDBI ICICI City Union and Axis Bank Stocks Post Gains on BSE,22-11-2023,Neutral,ICICIBANK,0.34,Positive,0,0.9043,Positive,0.9345,0.5643,1
ICICI Bank Ltd.,ICICIBANK,Sensex dips as banking sector struggles IT firms gain,20-11-2023,Neutral,ICICIBANK,0.4263,Positive,0,-0.9379,Negative,0.9577,1.3642,1
ICICI Bank Ltd.,ICICIBANK,RBI penalties on financial firms exceed â‚¹50 crore in mid-November 2023,16-11-2023,Neutral,ICICIBANK,0,Neutral,0,-0.9089,Negative,0.9255,0.9089,1
ICICI Bank Ltd.,ICICIBANK,Nifty companies report robust earnings Coal India EPS forecast surges,16-11-2023,Neutral,ICICIBANK,0.8249,Positive,0,0.8782,Positive,0.9271,0.0533,0
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Ltd receives Investment Bank Analyst Rating Update,21-06-2023,Neutral,ICICIBANK,0,Neutral,0,0.5073,Positive,0.5248,0.5073,1
ICICI Bank Ltd.,ICICIBANK,ICICI Bank invokes pledged JAL shares surprises other lenders,16-11-2023,Neutral,ICICIBANK,0.4767,Positive,0,0.0765,Neutral,0.9029,0.4002,0
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Ltd receives Investment Bank Analyst Rating Update,10-07-2024,Neutral,ICICIBANK,0,Neutral,0,0.5073,Positive,0.5248,0.5073,1
ICICI Bank Ltd.,ICICIBANK,India stocks higher at close of trade; Nifty 50 up 0.06%,04-07-2024,Neutral,ICICIBANK,0.4019,Positive,0,0.9011,Positive,0.934,0.4992,0
ICICI Bank Ltd.,ICICIBANK,India stocks lower at close of trade; Nifty 50 down 0.14%,28-06-2024,Negative,ICICIBANK,0.128,Positive,0,-0.9526,Negative,0.9644,1.0806,1
ICICI Bank Ltd.,ICICIBANK,India stocks higher at close of trade; Nifty 50 up 0.78%,25-06-2024,Neutral,ICICIBANK,0.4019,Positive,0,0.9022,Positive,0.9343,0.5003,1
ICICI Bank Ltd.,ICICIBANK,ICICI Bank shares surge on strong Q3 net profit growth,22-01-2024,Neutral,ICICIBANK,1,Positive,0,0.9106,Positive,0.9399,0.0894,0
ICICI Bank Ltd.,ICICIBANK,Blue Jet Healthcareâ€™s IPO Garners Strong Investor Response,26-10-2023,Positive,ICICIBANK,0.7106,Positive,0,0.9353,Positive,0.9504,0.2247,0
ICICI Bank Ltd.,ICICIBANK,SBI To Issue AAA-Rated Tier-2 Bond Next Week Amid Robust Credit Demand,26-10-2023,Positive,ICICIBANK,0.7423,Positive,0,0.9182,Positive,0.9317,0.1759,0
ICICI Bank Ltd.,ICICIBANK,Suzlon Energy shares rise HDFC Bank tops turnover charts in Thursday's NSE session,05-10-2023,Neutral,ICICIBANK,0.965,Positive,0,0.8905,Positive,0.93,0.0745,0
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Q2FY24 results boost stock by over 1% analysts foresee margin compression,23-10-2023,Neutral,ICICIBANK,0.4019,Positive,0,0.9198,Positive,0.9456,0.5179,1
ICICI Bank Ltd.,ICICIBANK,Stocks in focus: KKR raises stake in Reliance Retail; ICICI Bank's CEO reappointed; L&T revises buyback price,12-09-2023,Neutral,ICICIBANK,0,Neutral,0,0.6538,Positive,0.706,0.6538,1
ICICI Bank Ltd.,ICICIBANK,Indian banks post positive Q2 results amidst weak market cues,23-10-2023,Neutral,ICICIBANK,-0.0221,Neutral,0,-0.7774,Negative,0.8808,0.7553,1
ICICI Bank Ltd.,ICICIBANK,ICICI Bank receives Investment Bank Analyst Rating Update,29-08-2023,Neutral,ICICIBANK,0,Neutral,0,0.3968,Neutral,0.578,0.3968,0
ICICI Bank Ltd.,ICICIBANK,Indian indices turn sour for 2nd day in a row Sensex sheds 350 pts banks fall,09-08-2023,Negative,ICICIBANK,-0.2,Negative,0,-0.947,Negative,0.9602,0.747,1
ICICI Bank Ltd.,ICICIBANK,ICICI Bank's CEO Sandeep Bakhshi secures reappointment for another term,11-09-2023,Neutral,ICICIBANK,0.3182,Positive,0,0.0792,Neutral,0.8366,0.239,0
ICICI Bank Ltd.,ICICIBANK,Jio Financial exclusion from Nifty could lead to passive inflows for other heavyweights,06-09-2023,Neutral,ICICIBANK,0.3182,Positive,0,-0.9036,Negative,0.9279,1.2218,1
ICICI Bank Ltd.,ICICIBANK,Chinese cities ease mortgage rules in bid to revive property sector,30-08-2023,Positive,ICICIBANK,0.5994,Positive,0,0.4873,Positive,0.5945,0.1121,0
ICICI Bank Ltd.,ICICIBANK,"India's bond market to reflect ""macroeconomic realities"" following JPMorgan index inclusion",29-09-2023,Negative,ICICIBANK,0,Neutral,0,0.352,Neutral,0.6266,0.352,0
ICICI Bank Ltd.,ICICIBANK,ICICI Prudential CIO credits India's market stability to growth triggers bullish domestic sentiment,27-09-2023,Neutral,ICICIBANK,0.8249,Positive,0,0.9157,Positive,0.9346,0.0908,0
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Ltd receives Investment Bank Analyst Rating Update,09-10-2023,Neutral,ICICIBANK,0,Neutral,0,0.5073,Positive,0.5248,0.5073,1
ICICI Bank Ltd.,ICICIBANK,Indian Equities Slide Amid Middle East Tensions Some Stocks Still Rise,20-10-2023,Negative,ICICIBANK,-0.2019,Negative,0,-0.8958,Negative,0.9253,0.6939,1
ICICI Bank Ltd.,ICICIBANK,Indian Equity Market Sees Growth Major Companies Announce Q2 FY24 Earnings,18-10-2023,Neutral,ICICIBANK,0.5818,Positive,0,0.8432,Positive,0.8723,0.2614,0
ICICI Bank Ltd.,ICICIBANK,Sensex Drops 550 Points Amid Rising Oil Prices and US Interest Rates,18-10-2023,Neutral,ICICIBANK,0.4588,Positive,0,-0.9485,Negative,0.9619,1.4073,1
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Q2 Profit Surges 36% YoY Driven by Higher Core Income,23-10-2023,Neutral,ICICIBANK,0.6404,Positive,0,0.8937,Positive,0.9341,0.2533,0
ICICI Bank Ltd.,ICICIBANK,Tiger Logistics shares surge on ICICI Bank alliance,18-10-2023,Neutral,ICICIBANK,0.496,Positive,0,0.5689,Positive,0.7531,0.0729,0
ICICI Bank Ltd.,ICICIBANK,Sensex Nifty End 4-Day Losing Streak With Marginal Gains,25-09-2023,Neutral,ICICIBANK,0.2975,Positive,0,-0.6364,Negative,0.7992,0.9339,1
ICICI Bank Ltd.,ICICIBANK,ICICI Bank Canara Bank modify fixed deposit rates ahead of RBI policy announcement,06-10-2023,Positive,ICICIBANK,0,Neutral,0,-0.0709,Neutral,0.8318,0.0709,0
ICICI Bank Ltd.,ICICIBANK,Indian banks witness market cap surge in Q3 2023 led by HDFC Bank,05-10-2023,Neutral,ICICIBANK,0.2,Positive,0,0.86,Positive,0.9117,0.66,1
ITC Ltd.,ITC,ITC surpasses BAT to become third-largest tobacco company,11-12-2023,Neutral,ITC,0,Neutral,0,0.9274,Positive,0.9422,0.9274,1
ITC Ltd.,ITC,FDA approves self-collection HPV tests as an alternative to Pap smears,14-11-2024,Neutral,ITC,0.4019,Positive,0,0.3491,Neutral,0.6331,0.0528,0
ITC Ltd.,ITC,ITC Ltd. receives Investment Bank Analyst Rating Update,11-12-2023,Neutral,ITC,0,Neutral,0,0.1438,Neutral,0.8263,0.1438,0
ITC Ltd.,ITC,Indian Equities Slide Amid Middle East Tensions Some Stocks Still Rise,20-10-2023,Neutral,ITC,-0.2019,Negative,0,-0.8958,Negative,0.9253,0.6939,1
ITC Ltd.,ITC,ITC's Q2 profit soars while Tata Motors acquires stake in Freight Tiger,20-10-2023,Neutral,ITC,0.6404,Positive,0,0.3568,Positive,0.4751,0.2836,0
ITC Ltd.,ITC,Reliance Industries leads as nine of India's top firms see market value surge,06-11-2023,Neutral,ITC,0.6939,Positive,0,0.8707,Positive,0.8845,0.1768,0
ITC Ltd.,ITC,Religare Broking lists five Diwali investment picks with 23% upside potential,09-11-2023,Neutral,ITC,0.2,Positive,0,0.0383,Neutral,0.925,0.1617,0
ITC Ltd.,ITC,Sensex Nifty End 4-Day Losing Streak With Marginal Gains,25-09-2023,Positive,ITC,0.2975,Positive,0,-0.6364,Negative,0.7992,0.9339,1
ITC Ltd.,ITC,ICICI Prudential Life HDFC Life Tata AIA and Kotak Life adjust portfolios,09-11-2023,Neutral,ITC,0,Neutral,0,0.0278,Neutral,0.9415,0.0278,0
ITC Ltd.,ITC,India indices drop after 2 days of gains on poor global cues PSU banks shine,17-08-2023,Positive,ITC,-0.6215,Negative,0,-0.9437,Negative,0.9589,0.3222,0
ITC Ltd.,ITC,ITC receives Investment Bank Analyst Rating Update,17-08-2023,Positive,ITC,0,Neutral,0,0.3368,Neutral,0.6365,0.3368,0
ITC Ltd.,ITC,ITC receives Investment Bank Analyst Rating Update,18-08-2023,Positive,ITC,0,Neutral,0,0.3368,Neutral,0.6365,0.3368,0
ITC Ltd.,ITC,ITC Limited ordered to pay Rs. 100000 over missing biscuit in packaging error,06-09-2023,Neutral,ITC,-0.7351,Negative,0,-0.9443,Negative,0.9575,0.2092,0
ITC Ltd.,ITC,Jio Financial exclusion from Nifty could lead to passive inflows for other heavyweights,06-09-2023,Neutral,ITC,0.3182,Positive,0,-0.9036,Negative,0.9279,1.2218,1
ITC Ltd.,ITC,Indian stocks duck Asia rout Adani buoyed by strong results,15-02-2023,Neutral,ITC,0.7106,Positive,0,0.8285,Positive,0.8768,0.1179,0
ITC Ltd.,ITC,Nifty tops 19800 ahead of Fed outcome India VIX jumps 6%,26-07-2023,Neutral,ITC,0.7184,Positive,0,0.6023,Positive,0.7195,0.1161,0
ITC Ltd.,ITC,Market valuation of top Indian firms sees mixed results amid global economic shifts,13-11-2023,Neutral,ITC,0.2023,Positive,0,-0.9572,Negative,0.9696,1.1595,1
ITC Ltd.,ITC,ITC Ltd. receives Investment Bank Analyst Rating Update,21-11-2023,Neutral,ITC,0,Neutral,0,0.1438,Neutral,0.8263,0.1438,0
ITC Ltd.,ITC,ITC receives Investment Bank Analyst Rating Update,21-11-2023,Neutral,ITC,0,Neutral,0,0.3368,Neutral,0.6365,0.3368,0
ITC Ltd.,ITC,Chinese minister says India free to join RCEP trade bloc,25-08-2023,Neutral,ITC,0.6705,Positive,0,0.2351,Neutral,0.7411,0.4354,0
ITC Ltd.,ITC,India stocks lower at close of trade; Nifty 50 down 0.12%,23-07-2024,Neutral,ITC,0.128,Positive,0,-0.9514,Negative,0.9637,1.0794,1
ITC Ltd.,ITC,Nifty tops 19800 ahead of Fed outcome India VIX jumps 6%,26-07-2023,Neutral,ITC,0.7184,Positive,0,0.6023,Positive,0.7195,0.1161,0
ITC Ltd.,ITC,Market valuation of top Indian firms sees mixed results amid global economic shifts,13-11-2023,Neutral,ITC,0.2023,Positive,0,-0.9572,Negative,0.9696,1.1595,1
ITC Ltd.,ITC,ITC Ltd. receives Investment Bank Analyst Rating Update,21-11-2023,Neutral,ITC,0,Neutral,0,0.1438,Neutral,0.8263,0.1438,0
ITC Ltd.,ITC,ITC receives Investment Bank Analyst Rating Update,21-11-2023,Neutral,ITC,0,Neutral,0,0.3368,Neutral,0.6365,0.3368,0
ITC Ltd.,ITC,Indian stocks duck Asia rout Adani buoyed by strong results,15-02-2023,Neutral,ITC,0.7106,Positive,0,0.8285,Positive,0.8768,0.1179,0
ITC Ltd.,ITC,ITC Ltd. receives Investment Bank Analyst Rating Update,11-12-2023,Neutral,ITC,0,Neutral,0,0.1438,Neutral,0.8263,0.1438,0
ITC Ltd.,ITC,BAT Announces Launch of Proposed Block Trade of up to 436851457 Ordinary Shares in ITC Limited,12-03-2024,Neutral,ITC,-0.3818,Negative,0,0.0641,Neutral,0.9157,0.4459,0
ITC Ltd.,ITC,India stocks lower at close of trade; Nifty 50 down 0.12%,23-07-2024,Neutral,ITC,0.128,Positive,0,-0.9514,Negative,0.9637,1.0794,1
ITC Ltd.,ITC,India stocks higher at close of trade; Nifty 50 up 0.03%,29-07-2024,Positive,ITC,0.4019,Positive,0,0.8982,Positive,0.9322,0.4963,0
ITC Ltd.,ITC,India stocks lower at close of trade; Nifty 50 down 0.12%,09-10-2024,Neutral,ITC,0.128,Positive,0,-0.9514,Negative,0.9637,1.0794,1
ITC Ltd.,ITC,Asia stocks fall as rising yields dent tech weak data weighs,23-10-2024,Positive,ITC,-0.8404,Negative,0,-0.9466,Negative,0.9592,0.1062,0
ITC Ltd.,ITC,ITC surpasses BAT to become third-largest tobacco company,11-12-2023,Neutral,ITC,0,Neutral,0,0.9274,Positive,0.9422,0.9274,1
ITC Ltd.,ITC,Jio Financial exclusion from Nifty could lead to passive inflows for other heavyweights,06-09-2023,Neutral,ITC,0.3182,Positive,0,-0.9036,Negative,0.9279,1.2218,1
ITC Ltd.,ITC,Chinese minister says India free to join RCEP trade bloc,25-08-2023,Neutral,ITC,0.6705,Positive,0,0.2351,Neutral,0.7411,0.4354,0
ITC Ltd.,ITC,BAT Announces Launch of Proposed Block Trade of up to 436851457 Ordinary Shares in ITC Limited,12-03-2024,Neutral,ITC,-0.3818,Negative,0,0.0641,Neutral,0.9157,0.4459,0
ITC Ltd.,ITC,India stocks higher at close of trade; Nifty 50 up 0.03%,29-07-2024,Positive,ITC,0.4019,Positive,0,0.8982,Positive,0.9322,0.4963,0
ITC Ltd.,ITC,India stocks lower at close of trade; Nifty 50 down 0.12%,09-10-2024,Neutral,ITC,0.128,Positive,0,-0.9514,Negative,0.9637,1.0794,1
ITC Ltd.,ITC,Asia stocks fall as rising yields dent tech weak data weighs,23-10-2024,Positive,ITC,-0.8404,Negative,0,-0.9466,Negative,0.9592,0.1062,0
ITC Ltd.,ITC,Sensex Records Sixth Consecutive Session Decline Amid Global Market Slump,26-10-2023,Neutral,ITC,-0.4,Negative,0,-0.9621,Negative,0.9715,0.5621,1
ITC Ltd.,ITC,ITC Limited ordered to pay Rs. 100000 over missing biscuit in packaging error,06-09-2023,Neutral,ITC,-0.7351,Negative,0,-0.9443,Negative,0.9575,0.2092,0
ITC Ltd.,ITC,Nifty 50 firms post strong Q2 results led by cyclicals,31-10-2023,Neutral,ITC,0.9184,Positive,0,0.9226,Positive,0.9474,0.0042,0
ITC Ltd.,ITC,ITC's Q2 profit soars while Tata Motors acquires stake in Freight Tiger,20-10-2023,Neutral,ITC,0.6404,Positive,0,0.3568,Positive,0.4751,0.2836,0
ITC Ltd.,ITC,Reliance Industries leads as nine of India's top firms see market value surge,06-11-2023,Neutral,ITC,0.6939,Positive,0,0.8707,Positive,0.8845,0.1768,0
ITC Ltd.,ITC,Religare Broking lists five Diwali investment picks with 23% upside potential,09-11-2023,Neutral,ITC,0.2,Positive,0,0.0383,Neutral,0.925,0.1617,0
ITC Ltd.,ITC,ICICI Prudential Life HDFC Life Tata AIA and Kotak Life adjust portfolios,09-11-2023,Neutral,ITC,0,Neutral,0,0.0278,Neutral,0.9415,0.0278,0
ITC Ltd.,ITC,ITC receives Investment Bank Analyst Rating Update,17-08-2023,Positive,ITC,0,Neutral,0,0.3368,Neutral,0.6365,0.3368,0
ITC Ltd.,ITC,ITC receives Investment Bank Analyst Rating Update,18-08-2023,Positive,ITC,0,Neutral,0,0.3368,Neutral,0.6365,0.3368,0
ITC Ltd.,ITC,Indian Equities Slide Amid Middle East Tensions Some Stocks Still Rise,20-10-2023,Neutral,ITC,-0.2019,Negative,0,-0.8958,Negative,0.9253,0.6939,1
ITC Ltd.,ITC,India indices drop after 2 days of gains on poor global cues PSU banks shine,17-08-2023,Positive,ITC,-0.6215,Negative,0,-0.9437,Negative,0.9589,0.3222,0
ITC Ltd.,ITC,Sensex Nifty End 4-Day Losing Streak With Marginal Gains,25-09-2023,Positive,ITC,0.2975,Positive,0,-0.6364,Negative,0.7992,0.9339,1
ITC Ltd.,ITC,Apple Continues Working to Get Blood Oxygen Sensing Back in U.S. Apple Watches as Next Masimo Trial Begins,05-11-2024,Neutral,ITC,0,Neutral,0,0.1666,Neutral,0.8161,0.1666,0
ITC Ltd.,ITC,"ITC lifts Sensex 100 points higher, Nifty tops 24,400",25-10-2024,Neutral,ITC,0.7184,Positive,0,0.8819,Positive,0.9124,0.1635,0
ITC Ltd.,ITC,ITC shares rise 2% after strong Q2 results,25-10-2024,Neutral,ITC,1,Positive,0,0.9185,Positive,0.9433,0.0815,0
ITC Ltd.,ITC,"Altcoin Market Decline Reaches Final Act, Bottom Expected In 2025â€“Analyst",05-11-2024,Neutral,ITC,-0.1484,Negative,0,-0.9404,Negative,0.9493,0.792,1
ITC Ltd.,ITC,FPI selling in cash market tops â‚¹1 lakh crore,25-10-2024,Neutral,ITC,0.5106,Positive,0,0.4947,Positive,0.5558,0.0159,0
ITC Ltd.,ITC,"Markets surge higher led by metal, banking stocks; Sensex up 684 points",05-11-2024,Neutral,ITC,0.2,Positive,0,0.8885,Positive,0.9213,0.6885,1
ITC Ltd.,ITC,GSTR 2B input tax issue: A new advisory by GSTN on how to fix it for FY 2023-24,18-11-2024,Negative,ITC,0,Neutral,0,0.0468,Neutral,0.9224,0.0468,0
ITC Ltd.,ITC,Start-ups key to solving micro challenges in agri sector: ICAR D-G,13-11-2024,Neutral,ITC,0.4019,Positive,0,0.4024,Neutral,0.5783,0.0005,0
ITC Ltd.,ITC,"Hybrid work model is here to stay in New Year, too",13-11-2024,Neutral,ITC,0,Neutral,0,0.0656,Neutral,0.9047,0.0656,0
ITC Ltd.,ITC,ITC to streamline shareholdings in hospitality companies EIH and HLV,25-10-2024,Neutral,ITC,0,Neutral,0,0.0608,Neutral,0.9008,0.0608,0
ITC Ltd.,ITC,"PAG to acquire Manjushree Technopack for â‚¹8,400 crore",22-11-2024,Neutral,ITC,0,Neutral,0,0.0551,Neutral,0.9245,0.0551,0
ITC Ltd.,ITC,"Offices install air purifiers, encourage work from home as pollution engulfs Delhi-NCR air",18-11-2024,Negative,ITC,0.5106,Positive,0,0.5571,Positive,0.5734,0.0465,0
ITC Ltd.,ITC,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,13-11-2024,Neutral,ITC,-0.2023,Negative,0,-0.8966,Negative,0.9079,0.6943,1
ITC Ltd.,ITC,"IDS Next Opens Direct Office in Riyadh, KSA",12-11-2024,Negative,ITC,0,Neutral,0,0.0313,Neutral,0.94,0.0313,0
ITC Ltd.,ITC,"Tax fraud: â‚¹25,000 GST evasion by 18,000 bogus companies uncovered",05-11-2024,Neutral,ITC,-0.7859,Negative,0,-0.7312,Negative,0.7463,0.0547,0
ITC Ltd.,ITC,ITC signals growth plans with BGF backing,19-11-2024,Positive,ITC,0.6019,Positive,0,0.3025,Neutral,0.6759,0.2994,0
ITC Ltd.,ITC,Nigeriaâ€™s Bank of Industry under Olusiâ€™s leadership: A year in review,04-11-2024,Neutral,ITC,0,Neutral,0,0.234,Neutral,0.7457,0.234,0
ITC Ltd.,ITC,No input tax credit if e-invoice not uploaded in GST portal within 30 days: New rule soon,07-11-2024,Neutral,ITC,0.1027,Positive,0,-0.0395,Neutral,0.9086,0.1422,0
ITC Ltd.,ITC,"Analyst Claims Ethereum â€˜Is Not Dying,â€™ Bitcoin Surge No Threat To Ether",31-10-2024,Negative,ITC,0.6168,Positive,0,0.1181,Neutral,0.8272,0.4987,0
ITC Ltd.,ITC,"Advantest to Showcase Latest Semiconductor Test Solutions at the 2024 International Test Conference in San Diego, California",30-10-2024,Neutral,ITC,0.1779,Positive,0,0.4302,Neutral,0.5489,0.2523,0
ITC Ltd.,ITC,"Advantest to Showcase Latest Semiconductor Test Solutions at the 2024 International Test Conference in San Diego, California",30-10-2024,Neutral,ITC,0.1779,Positive,0,0.4302,Neutral,0.5489,0.2523,0
ITC Ltd.,ITC,"Harbor Freight, 30% Off All Items $10 and Under, 30% off items under $20 for ITC member, Now Thru 11/17 (5 replies)",15-11-2024,Neutral,ITC,0,Neutral,0,-0.5128,Negative,0.5621,0.5128,1
ITC Ltd.,ITC,Faster ITC claim: Now suppliers can see & take action on whether buyer rejected the invoice or accepted it on the new IMS portal of GST,13-11-2024,Neutral,ITC,-0.296,Negative,0,0.0236,Neutral,0.9339,0.3196,0
ITC Ltd.,ITC,Rising exports keep companies upbeat amid local lull,06-11-2024,Neutral,ITC,0,Neutral,0,0.616,Positive,0.7864,0.616,1
ITC Ltd.,ITC,[Removed],28-10-2024,Neutral,ITC,0,Neutral,0,-0.1997,Neutral,0.7335,0.1997,0
ITC Ltd.,ITC,"Harbor Freight through 10/27, 25% off any Icon hand tool, 15% off Yukon/US General storage, 40% off Apache cases, 15% off jack/Jack stands, + more, ITC saves more (5 replies)",25-10-2024,Neutral,ITC,0.4939,Positive,0,0.0947,Neutral,0.8602,0.3992,0
ITC Ltd.,ITC,Nifty 50 firms post strong Q2 results led by cyclicals,31-10-2023,Neutral,ITC,0.9184,Positive,0,0.9226,Positive,0.9474,0.0042,0
ITC Ltd.,ITC,ET Market Watch: Financials propel Sensex 694 points up ahead of US polls,05-11-2024,Neutral,ITC,0,Neutral,0,0.9273,Positive,0.9493,0.9273,1
ITC Ltd.,ITC,Mcap of eight of top 10 most-valued firms take â‚¹1.65 lakh crore hit,18-11-2024,Neutral,ITC,0.2023,Positive,0,0.0465,Neutral,0.9126,0.1558,0
ITC Ltd.,ITC,Budget home threshold may be hiked to Rs 55 lakh,28-10-2024,Neutral,ITC,0,Neutral,0,0.7448,Positive,0.7897,0.7448,1
ITC Ltd.,ITC,"Stocks in news: Coal India, JSW Steel, ITC, IndiGo, Shriram Properties",25-10-2024,Neutral,ITC,0,Neutral,0,0.0142,Neutral,0.9351,0.0142,0
ITC Ltd.,ITC,Mcap of 6 of top-10 most-valued firms erode Rs 1.55 lakh cr; Reliance biggest laggard,11-11-2024,Neutral,ITC,0,Neutral,0,-0.8021,Negative,0.8676,0.8021,1
ITC Ltd.,ITC,"Cheese Snacks Market Report 2025-2030, Featuring Profiles of Sargento Foods, Mars, UTZ Quality Foods, General Mills, EnWave, Amy's Kitchen, Rich Products, The Kraft Heinz Company, ITC and Godrej",19-11-2024,Positive,ITC,0.5574,Positive,0,0.0423,Neutral,0.9282,0.5151,1
ITC Ltd.,ITC,"Gautam Gambhir Press Conference Live Streaming, BGT: When, Where To Watch",11-11-2024,Neutral,ITC,0,Neutral,0,-0.0048,Neutral,0.9401,0.0048,0
ITC Ltd.,ITC,Mcap of 6 of top-10 most-valued firms erode â‚¹1.55 lakh cr; Reliance biggest laggard,11-11-2024,Neutral,ITC,0,Neutral,0,-0.8321,Negative,0.9026,0.8321,1
ITC Ltd.,ITC,"Mcap of 6 of top-10 most valued firms jump â‚¹1 lakh crore; State Bank, ICICI Bank top gainers",04-11-2024,Neutral,ITC,0.6115,Positive,0,0.871,Positive,0.9075,0.2595,0
ITC Ltd.,ITC,ICO Flagship Development Report: Policy Makers Should Support Circularity,13-11-2024,Neutral,ITC,0.4767,Positive,0,0.5788,Positive,0.5937,0.1021,0
ITC Ltd.,ITC,"Masimo smartwatches infringe Apple patents, US jury says",25-10-2024,Neutral,ITC,0,Neutral,0,-0.6177,Negative,0.6366,0.6177,1
ITC Ltd.,ITC,"Coldplay mania sends hotel prices surging to Rs 90,000 per day overnight in Ahmedabad",18-11-2024,Negative,ITC,0,Neutral,0,-0.6556,Negative,0.8101,0.6556,1
ITC Ltd.,ITC,Building a climate-resilient Pakistan,28-10-2024,Neutral,ITC,0,Neutral,0,0.376,Neutral,0.6011,0.376,0
ITC Ltd.,ITC,"Double trouble for FMCG players: Costly commodities, weak demand",04-11-2024,Neutral,ITC,-0.9579,Negative,0,-0.9436,Negative,0.9569,0.0143,0
ITC Ltd.,ITC,"Coldplay In India: Hotel Inflates Price After Booking, Social Media Users Fume",22-11-2024,Neutral,ITC,-0.296,Negative,0,-0.9437,Negative,0.9537,0.6477,1
ITC Ltd.,ITC,Fox Host Questions GOP Rep. With Report Trump Tax Plan Adds $7.5Tn in Debt,11-11-2024,Neutral,ITC,-0.3612,Negative,0,-0.1157,Neutral,0.719,0.2455,0
ITC Ltd.,ITC,"Harbor Freight Black Friday, begins Nov 25 for ITC, Nov 28 for others, 3 ton Jack stands, $25, 40% off Icon socket sets, $12 torque wrench + more (3 replies)",18-11-2024,Neutral,ITC,0,Neutral,0,0.1202,Neutral,0.8497,0.1202,0
ITC Ltd.,ITC,Mapping the Devilâ€™s Real Estate Portfolio,31-10-2024,Negative,ITC,0,Neutral,0,0.0338,Neutral,0.9317,0.0338,0
ITC Ltd.,ITC,Star Health CISO Cleared of Collusion in Massive Data Breach Investigation,29-10-2024,Neutral,ITC,0.1027,Positive,0,-0.5793,Negative,0.6463,0.682,1
ITC Ltd.,ITC,"M-cap of nine of the top 10 most valued firms plunges Rs 2 lakh crore as Sensex, Nifty tumble",28-10-2024,Neutral,ITC,0.7713,Positive,0,-0.9212,Negative,0.9502,1.6925,1
ITC Ltd.,ITC,Indian markets slump for fifth straight session; IndusInd Bank tanks 19%,25-10-2024,Neutral,ITC,0.0263,Neutral,0,-0.9573,Negative,0.9684,0.9836,1
ITC Ltd.,ITC,[Removed],12-11-2024,Negative,ITC,0,Neutral,0,-0.1997,Neutral,0.7335,0.1997,0
ITC Ltd.,ITC,Father Kills Best: Revisiting â€˜Stepfather IIâ€™ 35 Years Later,04-11-2024,Neutral,ITC,0.1779,Positive,0,0.0487,Neutral,0.8896,0.1292,0
ITC Ltd.,ITC,Qualcomm And Arm Trade Jabs Ahead Of December Court Case,07-11-2024,Neutral,ITC,0,Neutral,0,-0.8784,Negative,0.8958,0.8784,1
ITC Ltd.,ITC,Food consultancy Thinking Forks appoints Chithra Nair as COO,19-11-2024,Positive,ITC,0,Neutral,0,-0.0588,Neutral,0.8727,0.0588,0
ITC Ltd.,ITC,"Businesses have 3 weeks to avail ITC, correct compliances in GST returns for FY24",11-11-2024,Neutral,ITC,0,Neutral,0,-0.1833,Neutral,0.6385,0.1833,0
ITC Ltd.,ITC,PTC plans to boost annual investment in India from $70 million to $100 million,30-10-2024,Neutral,ITC,0.4019,Positive,0,0.9259,Positive,0.9393,0.524,1
ITC Ltd.,ITC,Nilesh Shah on Indiaâ€™s next big growth plays and why market corrections are just short-lived blips,04-11-2024,Neutral,ITC,0.7574,Positive,0,-0.0174,Neutral,0.9181,0.7748,1
ITC Ltd.,ITC,"Saturday Night Live logo, Season 50",28-10-2024,Neutral,ITC,0,Neutral,0,-0.0203,Neutral,0.9153,0.0203,0
ITC Ltd.,ITC,Samsung's US patent dispute with BOE could ban some brands,18-11-2024,Negative,ITC,-0.743,Negative,0,-0.9121,Negative,0.9235,0.1691,0
ITC Ltd.,ITC,"Apple Wins Patent Lawsuit Against Masimo, but Blood Oxygen Functionality Wonâ€™t Return",28-10-2024,Neutral,ITC,0.2263,Positive,0,-0.1794,Negative,0.5591,0.4057,0
ITC Ltd.,ITC,"Plastic Waste on our Beaches Now Visible from Space, Says New Study",04-11-2024,Neutral,ITC,-0.4215,Negative,0,0.1066,Neutral,0.8592,0.5281,1
ITC Ltd.,ITC,"ITC Sonar, ITC Royal Bengal ready for festivities with specially curated Diwali fare",28-10-2024,Neutral,ITC,0.6808,Positive,0,0.0708,Neutral,0.9013,0.61,1
